"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.615033792e0	3.319810247e1	-1.555052385e-1	-2.329645906e0	3.328010576e1
1.625014792e0	2.986870723e1	1.246392781e0	-9.529350606e-1	2.990988552e1
1.634994792e0	2.337691558e1	2.484807621e0	1.857157260e0	2.358184649e1
1.644975792e0	1.493984181e1	2.608613057e0	5.275858483e0	1.605734780e1
1.654955792e0	8.399303091e0	1.746356324e0	7.951863039e0	1.169744325e1
1.664936792e0	4.385501786e0	4.303164804e-1	9.347678200e0	1.033425788e1
1.674916792e0	2.663907251e0	-9.639226366e-1	1.009374783e1	1.048376335e1
1.684897792e0	2.391537514e0	-2.826790799e0	9.557178090e0	1.024938295e1
1.694877792e0	3.523639156e0	-5.383593432e0	8.238701127e0	1.045348303e1
1.704858792e0	5.441487299e0	-6.277375427e0	6.596701230e0	1.060809565e1
1.714838792e0	6.460449411e0	-5.063705712e0	4.430115165e0	9.327617193e0
1.724819792e0	5.257443847e0	-3.278649884e0	1.689207685e0	6.422124529e0
1.734799792e0	2.161502788e0	-1.707490759e0	-1.342476567e0	3.064288225e0
1.744780792e0	-2.075436451e0	-7.558391619e-1	-3.943363113e0	4.519827645e0
1.754760792e0	-6.314961914e0	5.050068397e-2	-5.508308694e0	8.379902086e0
1.764741792e0	-9.719690339e0	8.568924969e-1	-5.729809409e0	1.131535951e1
1.774722792e0	-1.196705540e1	1.118213628e0	-4.947713910e0	1.299771863e1
1.784702792e0	-1.291768987e1	6.042989203e-1	-3.573759735e0	1.341654379e1
1.794683792e0	-1.261042103e1	7.391991556e-2	-1.758018011e0	1.273258850e1
1.804663792e0	-1.181459042e1	-3.884886425e-2	-2.074372843e-1	1.181647520e1
1.814644792e0	-1.117733162e1	4.284340059e-1	1.224238850e0	1.125233569e1
1.824624792e0	-1.069258575e1	6.447470346e-1	2.013431407e0	1.089958691e1
1.834605792e0	-1.096309782e1	7.910730947e-2	2.077064609e0	1.115840353e1
1.844585792e0	-1.110278430e1	-4.770403747e-1	1.889902252e0	1.127258254e1
1.854566792e0	-1.148348248e1	-7.272500780e-1	1.316405587e0	1.158154507e1
1.864546792e0	-1.214041014e1	-6.448829824e-1	4.479826730e-1	1.216577662e1
1.874527792e0	-1.235018952e1	-3.577566272e-1	-2.966494229e-1	1.235893086e1
1.884507792e0	-1.147318202e1	8.013408054e-2	-8.910411134e-1	1.150800945e1
1.894488792e0	-9.557150608e0	1.104239659e0	-6.990097806e-1	9.646091832e0
1.904469792e0	-8.079487876e0	1.660454294e0	-5.986203969e-1	8.270041063e0
1.914449792e0	-7.052289376e0	1.874670840e0	-7.506982899e-1	7.335715652e0
1.924430792e0	-6.606316976e0	1.787293850e0	-8.293670216e-1	6.893888087e0
1.934410792e0	-6.757750506e0	1.411466403e0	-1.099941079e0	6.990658029e0
1.944391792e0	-7.368113866e0	8.448255980e-1	-1.626400987e0	7.592628820e0
1.954371792e0	-7.913121142e0	5.129575181e-1	-2.405806767e0	8.286646959e0
1.964352792e0	-7.954536971e0	5.603848690e-1	-3.093621176e0	8.553314071e0
1.974332792e0	-7.705715725e0	1.000148696e0	-3.258169426e0	8.425794934e0
1.984313792e0	-7.580525669e0	1.270982369e0	-2.996750354e0	8.249865350e0
1.994293792e0	-7.658805853e0	1.091135172e0	-2.687675306e0	8.189718042e0
2.004274792e0	-7.501342090e0	7.630692440e-1	-2.122919936e0	7.833211147e0
2.014254792e0	-6.800836299e0	1.550593883e-1	-1.561409478e0	6.979499791e0
2.024235792e0	-6.043176899e0	9.412526160e-2	-1.195610005e0	6.161033183e0
2.034215792e0	-6.511992617e0	3.835466489e-1	-8.819697431e-1	6.582630667e0
2.044196792e0	-6.811075358e0	-2.499012810e-1	-7.979584104e-1	6.862210709e0
2.054176792e0	-7.227653221e0	-1.176331808e0	-4.522751141e-1	7.336707735e0
2.064157792e0	-7.420429489e0	-1.838695261e0	4.432043284e-2	7.644968173e0
2.074138792e0	-6.847802889e0	-2.214816823e0	5.717211583e-1	7.219742589e0
2.084118792e0	-5.938760830e0	-2.231938055e0	9.211662608e-1	6.410848225e0
2.094099792e0	-4.284885238e0	-2.121713655e0	1.183931069e0	4.925809894e0
2.104079625e0	-1.880223064e0	-1.989477411e0	1.312546425e0	3.035792690e0
2.114060625e0	1.555629505e0	-1.646836129e0	1.274087241e0	2.599105748e0
2.124040625e0	5.906790594e0	-1.512483485e0	7.513482079e-1	6.143476666e0
2.134021625e0	1.077741481e1	-1.586114256e0	-4.903907740e-1	1.090453629e1
2.144001625e0	1.581945951e1	-2.401197699e0	-2.309015760e0	1.616640354e1
2.153982625e0	2.019364928e1	-3.445164552e0	-3.403774159e0	2.076627816e1
2.163962625e0	2.449344141e1	-2.402575011e0	-2.732219395e0	2.476219016e1
2.173943625e0	2.978355072e1	-4.838187229e-2	-1.284410208e0	2.981127210e1
2.183923625e0	3.504866436e1	2.307271828e0	7.296532837e-1	3.513210456e1
2.193904625e0	3.562290304e1	7.611015829e-1	2.726252896e0	3.573517807e1
2.203884625e0	2.981474679e1	1.259080946e-2	6.446126071e0	3.050363628e1
2.213865625e0	2.047761580e1	-5.587306917e-3	1.028194749e1	2.291399625e1
2.223846625e0	1.302944653e1	-3.935378959e-2	1.179155239e1	1.757295460e1
2.233826625e0	9.197260916e0	2.657957125e-1	1.222549648e1	1.530107904e1
2.243807625e0	9.371654123e0	4.729818588e-1	1.117996053e1	1.459599706e1
2.253787625e0	1.127630159e1	7.296608850e-1	8.995791593e0	1.444339465e1
2.263768625e0	1.125066740e1	2.950393921e-1	6.125016283e0	1.281328957e1
2.273748625e0	9.566602632e0	-1.088282900e0	3.211156058e0	1.014966841e1
2.283729625e0	7.535750030e0	-1.654910841e0	7.082615376e-1	7.747766957e0
2.293709625e0	4.732193727e0	-1.669528003e0	-1.464175251e0	5.227311967e0
2.303690625e0	1.534228696e0	-1.405195557e0	-2.808150168e0	3.494873332e0
2.313670625e0	-1.662051753e0	-7.918477777e-1	-3.396965369e0	3.863782169e0
2.323651625e0	-4.744034339e0	3.805017114e-2	-3.311386982e0	5.785550395e0
2.333631625e0	-7.720778153e0	4.233296424e-1	-2.855302407e0	8.242716488e0
2.343612625e0	-9.784616067e0	6.195551831e-1	-2.311507551e0	1.007301481e1
2.353592625e0	-1.055707886e1	7.004429331e-1	-1.754378704e0	1.072475543e1
2.363573625e0	-1.040091026e1	5.666372967e-1	-1.183362720e0	1.048333722e1
2.373554625e0	-1.013490872e1	5.972264206e-1	-1.005301847e0	1.020214125e1
2.383534625e0	-1.027367368e1	8.086208081e-1	-1.064658687e0	1.036029616e1
2.393515625e0	-1.099891670e1	6.820379448e-1	-1.203309911e0	1.108554460e1
2.403495625e0	-1.208508846e1	2.988435906e-1	-1.723835188e0	1.221107196e1
2.413476625e0	-1.268118286e1	2.055571121e-1	-2.456624626e0	1.291857798e1
2.423456625e0	-1.236090864e1	2.358182073e-1	-3.184244540e0	1.276663957e1
2.433437625e0	-1.141173012e1	2.187887764e-1	-3.786646916e0	1.202556226e1
2.443417625e0	-1.018808096e1	3.962117180e-1	-4.116309134e0	1.099536167e1
2.453398625e0	-9.073140900e0	5.429388240e-1	-4.213025005e0	1.001829567e1
2.463378625e0	-8.191832770e0	7.297418690e-1	-3.815521344e0	9.066247870e0
2.473359625e0	-7.963068058e0	6.404133707e-1	-3.314653237e0	8.649133383e0
2.483339625e0	-8.236178638e0	2.992584506e-1	-3.470710452e0	8.942596112e0
2.493320625e0	-7.962010882e0	4.594476011e-1	-3.736871908e0	8.807322013e0
2.503300625e0	-7.554354701e0	8.243577120e-1	-3.703197209e0	8.453491004e0
2.513281625e0	-7.541478547e0	7.257099214e-1	-3.381291322e0	8.296606811e0
2.523262625e0	-7.603463126e0	3.708839187e-1	-2.765820419e0	8.099380778e0
2.533242625e0	-7.409073611e0	2.008992201e-1	-1.927436407e0	7.658312045e0
2.543223625e0	-6.942544155e0	1.093584278e-1	-8.720315230e-1	6.997950956e0
2.553203625e0	-6.597137432e0	-2.995364674e-1	5.107279748e-2	6.604131497e0
2.563184625e0	-6.606165533e0	-9.657115191e-1	2.349387860e-1	6.680510311e0
2.573164625e0	-6.371408011e0	-1.142980094e0	6.459243715e-2	6.473439250e0
2.583145625e0	-5.643238458e0	-8.714412466e-1	-2.847827911e-2	5.710197996e0
2.593125625e0	-5.191159810e0	-8.228426984e-1	-1.537428877e-1	5.258217108e0
2.603106625e0	-5.271542653e0	-1.098735090e0	-2.783833060e-1	5.392019845e0
2.613086625e0	-5.574744759e0	-1.289634695e0	-2.534311903e-1	5.727579256e0
2.623067625e0	-5.890910141e0	-1.290507684e0	-2.208104512e-1	6.034649089e0
2.633047625e0	-5.903244842e0	-1.274136650e0	-2.288559276e-1	6.043517097e0
2.643028625e0	-5.686554632e0	-1.107681915e0	-8.626748085e-2	5.794074981e0
2.653008625e0	-5.387542641e0	-9.277087104e-1	4.569014311e-3	5.466834554e0
2.662989625e0	-4.638186872e0	-5.862915426e-1	-2.232139492e-1	4.680420889e0
2.672970625e0	-3.131972187e0	8.049012115e-2	-5.394018432e-1	3.179100940e0
2.682950625e0	-1.162419455e0	6.465488541e-1	-7.930242375e-1	1.548590279e0
2.692931625e0	1.320934548e0	3.314786553e-1	-1.344003714e0	1.913398067e0
2.702911625e0	4.976712592e0	-7.958411336e-2	-1.786838937e0	5.288364136e0
2.712892625e0	9.878215957e0	-8.944981883e-2	-2.443439301e0	1.017632288e1
2.722872625e0	1.611655537e1	6.983145466e-1	-2.901167967e0	1.639047821e1
2.732853625e0	2.224859709e1	1.393169296e0	-2.568170789e0	2.243961885e1
2.742833625e0	2.626715919e1	9.500368881e-1	-1.453914850e0	2.632451501e1
2.752814625e0	2.800247948e1	-4.996858004e-1	2.346961266e-1	2.800792076e1
2.762794625e0	2.823962384e1	-7.758702609e-1	1.789242142e0	2.830688461e1
2.772775625e0	2.728548922e1	-6.868401716e-2	3.176574455e0	2.746986103e1
2.782755625e0	2.499360054e1	1.575172654e-1	4.274795575e0	2.535702579e1
2.792736625e0	2.204188398e1	2.577013662e-2	5.370866382e0	2.268681377e1
2.802716625e0	1.913636510e1	-8.577487120e-2	6.351464328e0	2.016305844e1
2.812697625e0	1.629203148e1	-1.342389334e-1	6.989327728e0	1.772848025e1
2.822678625e0	1.338632783e1	-1.050288935e-1	6.925864388e0	1.507223943e1
2.832658625e0	1.048590305e1	-3.140159823e-1	5.918522447e0	1.204498554e1
2.842639625e0	7.551649194e0	-3.490404752e-1	4.264312395e0	8.679492785e0
2.852619625e0	4.756000666e0	-2.904964345e-1	2.094360673e0	5.204832095e0
2.862600625e0	2.212545472e0	-5.763191529e-1	-2.047352859e-1	2.295521242e0
2.872580625e0	5.008754164e-1	-8.326072562e-1	-2.051076951e0	2.269587558e0
2.882561625e0	-4.535468835e-1	-8.183643159e-1	-3.017270281e0	3.159010110e0
2.892541625e0	-1.392182286e0	-6.182030144e-1	-3.053838183e0	3.412663788e0
2.902522625e0	-2.527503405e0	-3.408810147e-1	-2.368783367e0	3.480748191e0
2.912502625e0	-4.080580015e0	-1.557780294e-1	-1.430162583e0	4.326749943e0
2.922483625e0	-5.781768937e0	-1.969894794e-1	-6.663130277e-1	5.823369295e0
2.932463625e0	-7.204749677e0	-3.602817473e-1	-3.784779900e-1	7.223674026e0
2.942444625e0	-8.033691314e0	-6.989074543e-1	-6.565832609e-1	8.090721188e0
2.952424625e0	-7.997083066e0	-7.654666024e-1	-7.209920955e-1	8.065922532e0
2.962405625e0	-7.637178172e0	-4.155095762e-1	-4.289207500e-1	7.660490301e0
2.972386625e0	-7.662536961e0	2.583827952e-2	-1.565290859e-1	7.664179125e0
2.982366625e0	-8.195923482e0	1.376227354e-1	-9.362240106e-2	8.197613487e0
2.992347625e0	-9.061523067e0	2.970856983e-2	-3.636643615e-1	9.068866228e0
3.002327625e0	-9.878363307e0	1.219323535e-2	-6.332291892e-1	9.898645842e0
3.012308625e0	-1.025312890e1	6.377737183e-2	-7.084524491e-1	1.027777333e1
3.022288625e0	-1.017712562e1	-1.014484607e-2	-8.180807260e-1	1.020995812e1
3.032269625e0	-9.678337076e0	-9.613348782e-2	-1.028087277e0	9.733263258e0
3.042249625e0	-8.828522633e0	-9.354134403e-2	-1.233967448e0	8.914832446e0
3.052230625e0	-7.927684218e0	1.842647687e-1	-1.258062946e0	8.029000743e0
3.062210625e0	-7.406847576e0	3.803450060e-1	-1.451549066e0	7.557317516e0
3.072191625e0	-7.216606661e0	4.107426336e-1	-1.846440775e0	7.460393069e0
3.082171625e0	-7.220328999e0	4.558873046e-1	-2.223136242e0	7.568574425e0
3.092152625e0	-7.394838565e0	4.890140471e-1	-2.548031809e0	7.836787495e0
3.102133625e0	-7.748587511e0	5.122090745e-1	-2.828851358e0	8.264706078e0
3.112112875e0	-8.138802032e0	5.712940558e-1	-2.964256208e0	8.680627297e0
3.122093875e0	-8.558854310e0	6.517672017e-1	-2.799669366e0	9.028673000e0
3.132073875e0	-9.038135959e0	5.359885311e-1	-2.591265537e0	9.417528466e0
3.142054875e0	-9.264689253e0	3.705991593e-1	-2.223165185e0	9.534897699e0
3.152034875e0	-9.241356524e0	1.866525157e-1	-1.744251619e0	9.406376734e0
3.162015875e0	-8.997988976e0	5.980824530e-2	-1.369657057e0	9.101831854e0
3.171995875e0	-8.567739739e0	6.812594611e-2	-1.060864721e0	8.633437284e0
3.181976875e0	-8.062989373e0	8.537260104e-2	-7.655230281e-1	8.099698242e0
