"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.216286490E0	2.926452637E0	-9.720430374E-1	-8.385124207E-1	3.195636991E0
2.234643312E0	1.161264300E0	-1.018764496E0	-2.508039474E-1	1.565029870E0
2.252987375E0	-1.616761923E0	-1.063929558E0	-1.005942225E0	2.181234737E0
2.271318677E0	-4.314416409E0	-2.995820999E0	-2.545330048E0	5.836766010E0
2.289675500E0	-5.347025871E0	-4.624877930E0	-2.503355980E0	7.499798177E0
2.308019562E0	-4.223799706E0	-3.686013222E0	-1.614578605E0	5.833870199E0
2.326350865E0	-6.109670639E0	-2.629819870E0	-1.272262454E0	6.772199024E0
2.344707687E0	-8.456167221E0	-2.071762085E0	-3.019760370E0	9.215091692E0
2.363051750E0	-8.488088608E0	-2.262506485E0	-4.021604538E0	9.661257002E0
2.381383000E0	-5.040811062E0	-3.136404991E0	7.621426582E-1	5.985622262E0
2.399739875E0	-1.955898523E0	-6.342674255E0	1.447722435E0	6.793449491E0
2.418083885E0	-1.304628849E-1	-7.876104355E0	3.934179544E-1	7.887003110E0
2.436415187E0	3.148261786E0	-8.188219070E0	-1.848270893E0	8.965187623E0
2.454772010E0	6.661599159E0	-9.879485130E0	3.894479513E0	1.253587255E1
2.473116073E0	7.863108635E0	-1.244193459E1	6.771163940E0	1.620119979E1
2.491447323E0	5.788973808E0	-1.365941525E1	1.248289227E0	1.488791687E1
2.509804146E0	3.393274546E0	-1.077486992E1	-4.410631657E-1	1.130516124E1
2.528148208E0	3.499998093E0	-7.144134521E0	2.462972164E0	8.327957528E0
2.546479458E0	3.903914452E0	-3.265741825E0	3.954950333E0	6.445715619E0
2.564836333E0	4.791986942E0	-4.538106918E-2	3.928093433E0	6.196379291E0
2.583180344E0	6.801128387E0	2.293323517E0	5.813464642E0	9.236398174E0
2.601511594E0	8.204163551E0	4.693907738E0	7.445792198E0	1.203249313E1
2.619868469E0	8.260450363E0	6.731859207E0	7.616993904E0	1.309853292E1
2.638212479E0	7.417048454E0	8.682772636E0	5.978865623E0	1.288991787E1
2.656543729E0	7.250398636E0	9.827426910E0	4.625151634E0	1.305904390E1
2.674900604E0	9.345446587E0	8.897603035E0	4.728828907E0	1.374287213E1
2.693244615E0	1.163960457E1	6.838762760E0	4.761123180E0	1.431493502E1
2.711575865E0	1.163390064E1	5.038571358E0	5.046370983E0	1.364553794E1
2.729932687E0	9.337356567E0	3.578296661E0	3.812674522E0	1.070172517E1
