"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
5.024924905E0	-1.304287016E-1	-8.156240463E0	4.194265604E-2	8.157391086E0
5.043276780E0	-1.632750034E-1	-6.632675171E0	1.519160628E0	6.806385800E0
5.061615947E0	-2.558895946E-2	-5.463031769E0	3.807635903E-1	5.476344749E0
5.079955062E0	-5.748064518E-1	-6.189237595E0	-5.629574656E-1	6.241312808E0
5.098294176E0	-7.737343311E-1	-8.037202835E0	-5.092660189E-1	8.090404570E0
5.116633343E0	-7.348414660E-1	-1.025870800E1	3.846274018E-1	1.029218247E1
5.134959697E0	-1.152392864E0	-1.220136642E1	3.395594954E-1	1.226036919E1
5.153311624E0	-1.735644817E0	-1.318559265E1	3.413472176E-1	1.330371506E1
5.171650739E0	-2.587081194E0	-1.059251213E1	2.138245106E-2	1.090388736E1
5.189977093E0	-3.055274010E0	-4.863390923E0	-5.873003006E0	8.214586712E0
5.208329020E0	-1.528363824E0	3.425717354E0	-4.129985809E0	5.579266811E0
5.226668134E0	5.591561794E0	2.471117210E1	5.461473942E0	2.591785654E1
5.244994489E0	1.063481903E1	3.015493011E1	5.382805824E0	3.242520292E1
5.263346416E0	1.507058024E0	3.483611107E0	3.797088146E0	5.368859155E0
5.281685530E0	-5.764749527E0	-3.183751583E0	9.446998596E0	1.151583231E1
5.300011937E0	-7.809132576E0	1.313971519E1	1.310870361E1	2.013635462E1
5.318363812E0	-3.241892099E0	2.548936081E1	8.078680992E0	2.693478170E1
5.336702978E0	-1.024892330E0	1.740956497E1	3.329040527E0	1.775460131E1
5.355029332E0	-4.831364155E-1	1.441162968E1	1.670628071E0	1.451618024E1
5.373381259E0	-9.888958335E-1	1.568558884E1	4.591703415E-1	1.572343631E1
5.391720374E0	-1.615489841E0	1.406683636E1	3.610982895E0	1.461249089E1
5.410046728E0	-1.295996606E-1	1.086018753E1	5.427011490E0	1.214137237E1
