Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.668861416,0.6991268396,-10.74420547,1.762627363,10.91025136
1.687213343,0.1241582632,-11.52309704,2.090765715,11.71189489
1.705552509,-0.8843886852,-9.561515808,1.372533679,9.699926628
1.723878864,-1.296733975,-6.090493202,-0.5670602918,6.25277409
1.742230843,-0.09872002155,-1.40279007,-2.238485813,2.64355525
1.760569957,2.581742048,9.089089394,2.062111616,9.671051769
1.778896364,5.590741634,32.70259094,8.059566498,34.14194573
1.797248291,-1.378852487,26.00870323,12.52886868,28.90201426
1.815587457,-6.850252151,5.726186752,3.509668827,9.593380246
1.833913812,-4.681815147,5.814201355,-0.4361740351,7.477605115
1.852265739,-0.006855964661,18.73700333,2.552895069,18.91011935
1.870604905,3.754518509,20.76295853,6.336820602,22.03070928
1.888931259,4.706512451,16.9020462,5.447981834,18.37147058
1.907283187,0.9556429386,15.42730808,6.592443466,16.80402925
1.925622353,-1.762424946,12.56731796,5.55027771,13.85096405
1.943948707,-1.642271638,7.373029709,1.779039025,7.760386786
1.962300634,-0.5336092114,4.012631416,-2.803351879,4.92389393
1.980639801,0.2022000849,0.566655159,-2.481834888,2.553720297
1.998966155,-0.6133060455,-3.353156567,-1.251993179,3.631430873
2.017318134,-0.8334778547,-7.623492718,0.5193165541,7.686482696
2.035657249,-1.044718146,-11.36734772,2.804011822,11.75459537
2.053983655,-1.287324548,-15.3736248,4.294947624,16.01412249
2.072335582,-2.270480156,-17.85416603,2.699719906,18.19930802
2.090674697,-3.452530384,-18.57474327,-0.451607585,18.89828043
2.109001103,-3.044957399,-16.81861305,-2.199004412,17.23290837
2.12735303,-1.411396027,-12.9974947,-2.139620304,13.24782557
2.145692145,-0.4211398959,-9.631915092,-1.350665212,9.735268033
2.164018551,0.3805708885,-7.205735207,-0.9187656641,7.274034947
2.182370478,1.024832487,-5.850375175,-0.4008916616,5.952972824
2.200709645,0.8400315046,-5.406427383,0.04733023047,5.471503462
2.219048759,0.2970964015,-6.223767281,-0.2001158893,6.234067036
2.237387926,-0.7450524569,-7.132681847,0.3651181459,7.180777447
2.255727093,-1.466439247,-8.147533417,0.6982801557,8.307848098
2.274053447,-2.114558458,-8.527967453,-0.3012760878,8.791379507
2.292405374,-2.732722998,-6.678160667,-1.468894005,7.363644103
2.310744541,-1.809445143,-3.394959927,-1.739473104,4.222038762
2.329070895,0.6044409275,-0.7254362106,0.1168355942,0.9514499916
2.347422822,3.033624649,4.583667755,1.48708725,5.694235426
2.365761989,4.019021988,22.25253677,5.457948685,23.26192456
2.384088343,-2.097119808,34.93249512,11.84238338,36.9448125
2.40244027,-5.140582085,16.11608505,6.355675697,18.0706501
2.420779437,-5.31687212,9.925877571,3.817869425,11.88984027
2.439105791,-4.248823166,18.20969391,5.610571384,19.52239642
2.457457718,0.8729774952,20.90031815,6.052093983,21.77643749
2.475796884,3.624461412,16.9202404,5.327520847,18.10562714
2.494123239,4.411074162,13.63278961,-0.3863705397,14.33386933
2.512475166,2.606787205,12.62247086,-4.711537361,13.72299874
2.530814332,-0.1351961195,8.023891449,-2.782011032,8.493567999
2.549140687,-1.635981083,2.212578773,-1.149702311,2.982239819
2.567492614,-2.949188948,-2.609470844,1.685988188,4.283644442
2.58583178,-3.426992893,-8.716584206,5.654473782,10.94057559
2.604158134,-2.312495232,-15.10395718,8.781543732,17.62363943
2.622510062,-1.7986238,-19.43168449,8.493215561,21.28285978
2.640849228,-2.824662209,-21.28871918,3.688066483,21.7896791
2.659175582,-3.08596611,-21.92189026,-2.816272259,22.31644794
2.677527509,-2.393424511,-18.07356262,-4.191038609,18.7068691
2.695866676,-0.9510126114,-12.34718513,-2.73295784,12.68173743
2.71419303,-0.7377228737,-9.186883926,-1.422948122,9.325655616
2.732544957,-1.185852408,-5.22655201,-0.6433340311,5.397867219
2.750884124,-1.492761731,-1.616936684,0.2792039216,2.218282366
2.769210478,-0.4215574861,-2.119761944,0.3059599698,2.182822236
2.787562405,0.3820673823,-4.931811333,-0.48217538,4.97003336
2.805901572,-0.1083322763,-6.847277641,0.1691113561,6.850222305
2.824227926,-0.2549055815,-8.752737999,0.438246727,8.76740894
2.842579853,-0.001807510853,-11.21862507,-0.4043256342,11.22590891
2.860918968,-0.1502272189,-12.41124916,-0.1534345448,12.41310663
2.879245374,-0.4937215447,-9.590517044,-0.2969535887,9.60780722
2.897597301,-0.6757645011,-5.490784645,-1.777044535,5.810616229
2.915936416,-1.845438242,2.305746078,1.562000871,3.340951063
2.934262822,1.41626513,34.15644455,7.328395367,34.96246401
2.952614697,2.732535601,44.13272858,9.255169868,45.17546515
2.970953864,-2.74324584,13.03122616,10.64171696,17.04653609
2.98928027,-4.699808121,1.237234116,12.41871929,13.33579894
3.007632145,-2.485458851,11.20827103,4.914078236,12.48803467
3.025971312,0.07987934351,23.17453384,2.767202377,23.33929752
3.044297666,1.515340447,23.7625618,0.3219457865,23.81300588
